date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:48	1028/1028	U-----	200	untouched ('OK')	text/css	etag:%225d70afb1-404%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-headline-default-16230a9eae00.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-headline-default-16230a9eae00fee8.css	(from http://dokari.co.id/)
13:14:49	904/904	U-----	200	untouched ('OK')	text/css	etag:%225d70afb2-388%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-headline-default-11604e3535f2.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-headline-default-11604e3535f2fee8.css	(from http://dokari.co.id/)
13:14:49	13730/13730	U-----	200	untouched ('OK')	text/css	etag:%225d70afb2-35a2%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-price-table-atom-0fdabfedb775.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-price-table-atom-0fdabfedb775fee8.css	(from http://dokari.co.id/)
13:14:49	8423/8423	U-----	200	untouched ('OK')	text/css	etag:%225c82c1ff-20e7%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/includes/widgets/lsow-accordion-widget/css/style.css?ver=1.15.3	G:/Others/Httrack%20websites/dokari/web/images/style84c3-2.css	(from http://dokari.co.id/)
13:14:49	1150/1150	U-----	200	untouched ('OK')	text/css	etag:%225c82c200-47e%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/includes/widgets/lsow-button-widget/css/style.css?ver=2.5.1	G:/Others/Httrack%20websites/dokari/web/images/style9776.css	(from http://dokari.co.id/)
13:14:49	8090/8090	U-----	200	untouched ('')	application/javascript	etag:%225c82c200-1f9a%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/js/modernizr-custom.min.js?ver=2.5.1	G:/Others/Httrack%20websites/dokari/web/images/modernizr-custom.min9776.js	(from http://dokari.co.id/)
13:14:49	2728/2728	U-----	200	untouched ('OK')	text/css	etag:%225d70afb3-aa8%22	http://dokari.co.id/wp-content/uploads/siteorigin-widgets/sow-social-media-buttons-flat-b7ca40d5361b.css?ver=5.1.2	G:/Others/Httrack%20websites/dokari/web/images/sow-social-media-buttons-flat-b7ca40d5361bfee8.css	(from http://dokari.co.id/)
13:14:49	9044/9044	U-----	200	untouched ('')	application/javascript	etag:%225c82c200-2354%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/js/jquery.waypoints.min.js?ver=2.5.1	G:/Others/Httrack%20websites/dokari/web/images/jquery.waypoints.min9776.js	(from http://dokari.co.id/)
13:14:50	4153/4153	U-----	200	untouched ('')	application/javascript	etag:%225c82c200-1039%22	http://dokari.co.id/wp-content/plugins/livemesh-siteorigin-widgets/assets/js/lsow-frontend.min.js?ver=2.5.1	G:/Others/Httrack%20websites/dokari/web/images/lsow-frontend.min9776.js	(from http://dokari.co.id/)
13:14:50	1115/1115	U-----	200	untouched ('')	application/javascript	etag:%225c82c204-45b%22	http://dokari.co.id/wp-includes/js/hoverIntent.min.js?ver=1.8.1	G:/Others/Httrack%20websites/dokari/web/images/hoverintent.minc245.js	(from http://dokari.co.id/)
13:14:50	5038/5038	U-----	200	untouched ('')	application/javascript	etag:%225c82c1fd-13ae%22	http://dokari.co.id/wp-content/themes/genesis/lib/js/menu/superfish.min.js?ver=1.7.5	G:/Others/Httrack%20websites/dokari/web/images/superfish.min93f6.js	(from http://dokari.co.id/)
13:14:50	132/132	U-----	200	untouched ('')	application/javascript	etag:%225c82c1fd-84%22	http://dokari.co.id/wp-content/themes/genesis/lib/js/menu/superfish.args.min.js?ver=2.8.0	G:/Others/Httrack%20websites/dokari/web/images/superfish.args.minf71b.js	(from http://dokari.co.id/)
13:14:50	344/344	U-----	200	untouched ('')	application/javascript	etag:%225c82c1fd-158%22	http://dokari.co.id/wp-content/themes/genesis/lib/js/skip-links.min.js?ver=2.8.0	G:/Others/Httrack%20websites/dokari/web/images/skip-links.minf71b.js	(from http://dokari.co.id/)
